sample_id,true_genres,pred_genres_image,outcome_image,jaccard_image,tp_image,fp_image,fn_image,pred_genres_text,outcome_text,jaccard_text,tp_text,fp_text,fn_text,pred_genres_multimodal,outcome_multimodal,jaccard_multimodal,tp_multimodal,fp_multimodal,fn_multimodal
2960280_1,Casual|Simulation,Action|Casual|Racing|Simulation|Sports,partial,0.4000,2,3,0,Casual|Simulation,exact,1.0000,2,0,0,Adventure|Casual|Simulation,partial,0.6667,2,1,0
2989450_0,Action,Casual|Strategy,wrong,0.0000,0,2,1,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
2989450_1,Action,Action|Casual|Strategy,partial,0.3333,1,2,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
2990510_0,Casual|Simulation|Strategy,Adventure|Casual|RPG|Simulation|Strategy,partial,0.6000,3,2,0,Adventure|Casual|Simulation,partial,0.5000,2,1,1,Casual|Simulation|Strategy,exact,1.0000,3,0,0
2990510_1,Casual|Simulation|Strategy,Casual|Simulation|Strategy,exact,1.0000,3,0,0,Adventure|Casual|Simulation,partial,0.5000,2,1,1,Casual|Simulation|Strategy,exact,1.0000,3,0,0
2992810_0,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Adventure|Casual|Simulation,wrong,0.0000,0,3,1,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0
2992810_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Adventure|Casual|Simulation,wrong,0.0000,0,3,1,Adventure|Casual|Simulation,wrong,0.0000,0,3,1
3002510_0,Action|Adventure,Action|Adventure|Casual,partial,0.6667,2,1,0,Adventure|Casual,partial,0.3333,1,1,1,Action|Adventure|Casual,partial,0.6667,2,1,0
3002510_1,Action|Adventure,Action|Adventure|Casual,partial,0.6667,2,1,0,Adventure|Casual,partial,0.3333,1,1,1,Adventure|Casual,partial,0.3333,1,1,1
3005740_0,Strategy,Action|Adventure|Casual,wrong,0.0000,0,3,1,Casual,wrong,0.0000,0,1,1,Action|Casual,wrong,0.0000,0,2,1
3005740_1,Strategy,Action|Adventure|Casual,wrong,0.0000,0,3,1,Casual,wrong,0.0000,0,1,1,Casual,wrong,0.0000,0,1,1
3014090_0,Action|Adventure|Casual|RPG,Action|Adventure|Casual|Simulation,partial,0.6000,3,1,1,Adventure,partial,0.2500,1,0,3,Action|Adventure,partial,0.5000,2,0,2
3014090_1,Action|Adventure|Casual|RPG,Action|Adventure|Casual,partial,0.7500,3,0,1,Adventure,partial,0.2500,1,0,3,Action|Adventure,partial,0.5000,2,0,2
3015850_0,Adventure|Casual|Simulation|Strategy,Action|Adventure|Casual|Simulation,partial,0.6000,3,1,1,Action|Adventure,partial,0.2000,1,1,3,Action|Adventure|Simulation,partial,0.4000,2,1,2
3015850_1,Adventure|Casual|Simulation|Strategy,Action|Adventure|Casual,partial,0.4000,2,1,2,Action|Adventure,partial,0.2000,1,1,3,Action|Adventure|Simulation,partial,0.4000,2,1,2
301650_0,Action|Strategy,Action|Adventure,partial,0.3333,1,1,1,Action,partial,0.5000,1,0,1,Action|Adventure|RPG,partial,0.2500,1,2,1
301650_1,Action|Strategy,Action|Adventure|Racing|Simulation,partial,0.2000,1,3,1,Action,partial,0.5000,1,0,1,Action,partial,0.5000,1,0,1
3025320_0,Casual|RPG|Simulation,Casual|Strategy,partial,0.2500,1,1,2,Action|Adventure|Casual,partial,0.2000,1,2,2,Casual|RPG|Simulation,exact,1.0000,3,0,0
3025320_1,Casual|RPG|Simulation,Casual|Simulation|Strategy,partial,0.5000,2,1,1,Action|Adventure|Casual,partial,0.2000,1,2,2,Casual|RPG|Simulation,exact,1.0000,3,0,0
3028990_0,Casual,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual|Racing,partial,0.3333,1,2,0
3028990_1,Casual,Action|Casual|Racing|Simulation,partial,0.2500,1,3,0,Action|Casual,partial,0.5000,1,1,0,Casual|Racing,partial,0.5000,1,1,0
3029680_0,Action|Strategy,Action|Adventure|Casual|RPG,partial,0.2000,1,3,1,Action|Casual|Strategy,partial,0.6667,2,1,0,Casual|Strategy,partial,0.3333,1,1,1
3029680_1,Action|Strategy,Action|Adventure|Casual,partial,0.2500,1,2,1,Action|Casual|Strategy,partial,0.6667,2,1,0,Action|Casual|Strategy,partial,0.6667,2,1,0
3030130_0,Strategy,Casual|Simulation|Strategy,partial,0.3333,1,2,0,Action|Adventure|Casual|RPG,wrong,0.0000,0,4,1,Casual|RPG|Strategy,partial,0.3333,1,2,0
3030130_1,Strategy,Casual|Simulation|Strategy,partial,0.3333,1,2,0,Action|Adventure|Casual|RPG,wrong,0.0000,0,4,1,Casual|RPG|Strategy,partial,0.3333,1,2,0
3032010_0,Adventure,Action|Adventure|Casual,partial,0.3333,1,2,0,Adventure|Casual|Simulation,partial,0.3333,1,2,0,Adventure|Casual,partial,0.5000,1,1,0
3032010_1,Adventure,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Adventure|Casual|Simulation,partial,0.3333,1,2,0,Adventure|Casual|Simulation,partial,0.3333,1,2,0
3033180_0,Action|Adventure|RPG|Racing|Strategy,Action|Adventure|RPG,partial,0.6000,3,0,2,Action|Adventure|RPG,partial,0.6000,3,0,2,Action|Adventure|RPG,partial,0.6000,3,0,2
3033180_1,Action|Adventure|RPG|Racing|Strategy,Action|Adventure|Casual,partial,0.3333,2,1,3,Action|Adventure|RPG,partial,0.6000,3,0,2,Action|Adventure|Casual|RPG,partial,0.5000,3,1,2
3036630_0,Casual|Strategy,Action|Adventure|Casual,partial,0.2500,1,2,1,Casual|Strategy,exact,1.0000,2,0,0,Casual|Strategy,exact,1.0000,2,0,0
3036630_1,Casual|Strategy,Action|Adventure|Casual,partial,0.2500,1,2,1,Casual|Strategy,exact,1.0000,2,0,0,Casual|Strategy,exact,1.0000,2,0,0
3039250_0,Racing,Action|Casual|Racing|Simulation,partial,0.2500,1,3,0,Action|Adventure|Racing,partial,0.3333,1,2,0,Action|Racing,partial,0.5000,1,1,0
3039250_1,Racing,Action|Simulation,wrong,0.0000,0,2,1,Action|Adventure|Racing,partial,0.3333,1,2,0,Action|Racing,partial,0.5000,1,1,0
3039890_0,Action|Adventure,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure|Casual,partial,0.6667,2,1,0
3039890_1,Action|Adventure,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure|Casual,partial,0.6667,2,1,0
3043090_0,Action|Racing|Simulation|Sports,Action|Racing|Simulation|Sports,exact,1.0000,4,0,0,Action|Racing|Simulation|Sports,exact,1.0000,4,0,0,Action|Racing|Simulation|Sports,exact,1.0000,4,0,0
3043090_1,Action|Racing|Simulation|Sports,Action|Racing|Simulation|Sports,exact,1.0000,4,0,0,Action|Racing|Simulation|Sports,exact,1.0000,4,0,0,Action|Racing|Simulation|Sports,exact,1.0000,4,0,0
304430_0,Action|Adventure,Action|Adventure|Simulation,partial,0.6667,2,1,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
304430_1,Action|Adventure,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
3047500_0,RPG,Adventure|Casual|RPG,partial,0.3333,1,2,0,Adventure|RPG|Strategy,partial,0.3333,1,2,0,Adventure|RPG|Strategy,partial,0.3333,1,2,0
3047500_1,RPG,Action|Adventure|Casual|RPG|Strategy,partial,0.2000,1,4,0,Adventure|RPG|Strategy,partial,0.3333,1,2,0,Adventure|RPG|Strategy,partial,0.3333,1,2,0
3048210_1,Simulation,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Casual|Simulation,partial,0.5000,1,1,0,Casual|Simulation,partial,0.5000,1,1,0
3052150_0,Action|Adventure,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0,Adventure|Casual|RPG|Simulation,partial,0.2000,1,3,1,Adventure|Casual|Simulation,partial,0.2500,1,2,1
3052150_1,Action|Adventure,Action|Adventure|RPG,partial,0.6667,2,1,0,Adventure|Casual|RPG|Simulation,partial,0.2000,1,3,1,Action|Adventure|Casual|RPG|Simulation,partial,0.4000,2,3,0
3053370_0,Adventure|RPG,Action|Adventure|Casual,partial,0.2500,1,2,1,Adventure,partial,0.5000,1,0,1,Adventure,partial,0.5000,1,0,1
306350_0,Action|Racing|Sports,Action|Adventure,partial,0.2500,1,1,2,Action|Racing|Simulation|Sports,partial,0.7500,3,1,0,Action|Racing|Sports,exact,1.0000,3,0,0
306350_1,Action|Racing|Sports,Action|Simulation|Strategy,partial,0.2000,1,2,2,Action|Racing|Simulation|Sports,partial,0.7500,3,1,0,Racing|Simulation|Sports,partial,0.5000,2,1,1
3063780_0,Action|Adventure|RPG|Strategy,Action|Adventure,partial,0.5000,2,0,2,Action|Adventure,partial,0.5000,2,0,2,Action|Adventure,partial,0.5000,2,0,2
3063780_1,Action|Adventure|RPG|Strategy,Action|Adventure,partial,0.5000,2,0,2,Action|Adventure,partial,0.5000,2,0,2,Action|Adventure,partial,0.5000,2,0,2
3064950_0,Simulation,Adventure|Casual|RPG|Simulation,partial,0.2500,1,3,0,Adventure|Casual|Simulation,partial,0.3333,1,2,0,Adventure|Casual|Simulation,partial,0.3333,1,2,0
306550_0,RPG,Adventure|Casual|RPG|Strategy,partial,0.2500,1,3,0,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure|Casual|RPG|Strategy,partial,0.2000,1,4,0
306550_1,RPG,Action|Adventure|Casual|RPG|Strategy,partial,0.2000,1,4,0,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure|Casual|RPG|Strategy,partial,0.2000,1,4,0
3065910_0,Action|Adventure|Casual|Simulation,Action|Adventure|Casual|Simulation,exact,1.0000,4,0,0,Action|Adventure|Simulation,partial,0.7500,3,0,1,Action|Adventure|Racing|Simulation,partial,0.6000,3,1,1
3065910_1,Action|Adventure|Casual|Simulation,Action|Adventure|Casual|Simulation|Strategy,partial,0.8000,4,1,0,Action|Adventure|Simulation,partial,0.7500,3,0,1,Action|Adventure|Racing|Simulation|Sports,partial,0.5000,3,2,1
3067620_0,Adventure,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
3067620_1,Adventure,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
3067890_0,Action|Adventure|RPG|Strategy,Action|Adventure|Casual|RPG,partial,0.6000,3,1,1,Action,partial,0.2500,1,0,3,Action,partial,0.2500,1,0,3
3067890_1,Action|Adventure|RPG|Strategy,Action|Adventure|RPG,partial,0.7500,3,0,1,Action,partial,0.2500,1,0,3,Action,partial,0.2500,1,0,3
3073220_0,Action|Racing,Action|Adventure|Casual,partial,0.2500,1,2,1,Action|Adventure|Casual,partial,0.2500,1,2,1,Action|Adventure|Casual,partial,0.2500,1,2,1
3073220_1,Action|Racing,Action|Adventure|Casual|RPG,partial,0.2000,1,3,1,Action|Adventure|Casual,partial,0.2500,1,2,1,Action|Adventure|Casual,partial,0.2500,1,2,1
3074240_0,Action,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
3074240_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
307620_0,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0
307620_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0
3079770_0,Casual|Simulation,Adventure|Casual|Simulation,partial,0.6667,2,1,0,Casual|Simulation,exact,1.0000,2,0,0,Casual|Simulation,exact,1.0000,2,0,0
3079770_1,Casual|Simulation,Casual|Strategy,partial,0.3333,1,1,1,Casual|Simulation,exact,1.0000,2,0,0,Casual|Simulation,exact,1.0000,2,0,0
3083510_0,RPG,Action|Adventure|Casual|Simulation|Strategy,wrong,0.0000,0,5,1,Action|Adventure|RPG,partial,0.3333,1,2,0,Adventure|Casual|RPG|Simulation,partial,0.2500,1,3,0
3083510_1,RPG,Casual|Simulation|Strategy,wrong,0.0000,0,3,1,Action|Adventure|RPG,partial,0.3333,1,2,0,Adventure|Casual|RPG|Simulation,partial,0.2500,1,3,0
3083960_0,Casual,Action|Casual|Simulation,partial,0.3333,1,2,0,Adventure|Casual,partial,0.5000,1,1,0,Casual,exact,1.0000,1,0,0
3083960_1,Casual,Casual,exact,1.0000,1,0,0,Adventure|Casual,partial,0.5000,1,1,0,Casual,exact,1.0000,1,0,0
3084090_0,Casual,Adventure|Casual|RPG,partial,0.3333,1,2,0,Adventure|Casual,partial,0.5000,1,1,0,Adventure|Casual,partial,0.5000,1,1,0
3084090_1,Casual,Adventure|Casual|RPG,partial,0.3333,1,2,0,Adventure|Casual,partial,0.5000,1,1,0,Adventure|Casual,partial,0.5000,1,1,0
3085220_0,Strategy,Action|Adventure|Casual,wrong,0.0000,0,3,1,Strategy,exact,1.0000,1,0,0,Casual|Strategy,partial,0.5000,1,1,0
3085220_1,Strategy,Action|Adventure|Casual,wrong,0.0000,0,3,1,Strategy,exact,1.0000,1,0,0,Casual|Strategy,partial,0.5000,1,1,0
3085660_0,Adventure,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
3085660_1,Adventure,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
3091390_0,Action|Simulation,Action|Adventure|RPG,partial,0.2500,1,2,1,Action|Adventure,partial,0.3333,1,1,1,Action,partial,0.5000,1,0,1
3091390_1,Action|Simulation,Action|Adventure|Racing|Simulation,partial,0.5000,2,2,0,Action|Adventure,partial,0.3333,1,1,1,Action|Adventure,partial,0.3333,1,1,1
3093640_0,Action|Adventure|RPG|Strategy,Action|Adventure|RPG,partial,0.7500,3,0,1,Action|Casual,partial,0.2000,1,1,3,Action|Casual,partial,0.2000,1,1,3
3093640_1,Action|Adventure|RPG|Strategy,Action|Simulation|Sports,partial,0.1667,1,2,3,Action|Casual,partial,0.2000,1,1,3,Action|Casual|Simulation|Sports,partial,0.1429,1,3,3
3095960_0,Casual|Simulation,Action|Adventure|Casual|RPG|Simulation,partial,0.4000,2,3,0,Adventure|Casual|RPG|Simulation,partial,0.5000,2,2,0,Adventure|Casual|RPG|Simulation,partial,0.5000,2,2,0
3095960_1,Casual|Simulation,Action|Adventure|Casual|RPG|Simulation|Strategy,partial,0.3333,2,4,0,Adventure|Casual|RPG|Simulation,partial,0.5000,2,2,0,Casual|RPG|Simulation,partial,0.6667,2,1,0
3098920_0,Action|Casual,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0
3098920_1,Action|Casual,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0
3103930_0,Adventure|Casual|RPG|Simulation|Strategy,Casual|RPG|Simulation|Strategy,partial,0.8000,4,0,1,Adventure|Casual|Simulation,partial,0.6000,3,0,2,Adventure|Casual|Simulation|Strategy,partial,0.8000,4,0,1
3103930_1,Adventure|Casual|RPG|Simulation|Strategy,Action|Adventure|Casual|Simulation,partial,0.5000,3,1,2,Adventure|Casual|Simulation,partial,0.6000,3,0,2,Adventure|Casual|Simulation,partial,0.6000,3,0,2
3107950_0,Adventure|Casual|Simulation|Strategy,Action|Adventure|RPG,partial,0.1667,1,2,3,Action|Adventure|Casual|RPG,partial,0.3333,2,2,2,Action|Adventure|Casual|RPG|Strategy,partial,0.5000,3,2,1
3107950_1,Adventure|Casual|Simulation|Strategy,Casual|RPG|Simulation|Strategy,partial,0.6000,3,1,1,Action|Adventure|Casual|RPG,partial,0.3333,2,2,2,Action|Adventure|Casual|RPG|Strategy,partial,0.5000,3,2,1
3108230_0,Action|Casual,Casual|Simulation|Strategy,partial,0.2500,1,2,1,Action|Casual,exact,1.0000,2,0,0,Action|Casual|Sports,partial,0.6667,2,1,0
3108230_1,Action|Casual,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Casual,exact,1.0000,2,0,0,Action|Casual,exact,1.0000,2,0,0
3112730_0,Action|Adventure|Casual,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Adventure|Casual,exact,1.0000,3,0,0
3112730_1,Action|Adventure|Casual,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Adventure|Casual,exact,1.0000,3,0,0
3113360_0,Casual,Action|Adventure|RPG,wrong,0.0000,0,3,1,Action|Adventure|RPG,wrong,0.0000,0,3,1,Action|Adventure,wrong,0.0000,0,2,1
3113360_1,Casual,Action|Adventure,wrong,0.0000,0,2,1,Action|Adventure|RPG,wrong,0.0000,0,3,1,Action|Adventure,wrong,0.0000,0,2,1
311400_0,Action|Casual|Racing|Simulation,Action|Adventure|Casual|Racing|Simulation,partial,0.8000,4,1,0,Action|Casual|Racing|Simulation|Sports,partial,0.8000,4,1,0,Racing|Simulation|Sports,partial,0.4000,2,1,2
311400_1,Action|Casual|Racing|Simulation,Action|Casual|Racing|Simulation|Sports,partial,0.8000,4,1,0,Action|Casual|Racing|Simulation|Sports,partial,0.8000,4,1,0,Casual|Racing|Simulation|Sports,partial,0.6000,3,1,1
3124480_0,Casual|Simulation,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0,Casual|Simulation,exact,1.0000,2,0,0,Adventure|Casual|Simulation,partial,0.6667,2,1,0
3124480_1,Casual|Simulation,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0,Casual|Simulation,exact,1.0000,2,0,0,Adventure|Casual|Simulation,partial,0.6667,2,1,0
3127690_0,Action|Adventure|Casual,Action|Adventure|Casual|RPG|Simulation|Strategy,partial,0.5000,3,3,0,Action|Casual,partial,0.6667,2,0,1,Action|Casual|Strategy,partial,0.5000,2,1,1
3127690_1,Action|Adventure|Casual,Action|Adventure|Casual|Simulation,partial,0.7500,3,1,0,Action|Casual,partial,0.6667,2,0,1,Action|Casual|Simulation|Sports,partial,0.4000,2,2,1
3132670_0,Action|Adventure|Casual|RPG,Action|Adventure|Casual|Simulation,partial,0.6000,3,1,1,Adventure|Casual|Simulation,partial,0.4000,2,1,2,Casual|Simulation,partial,0.2000,1,1,3
3132670_1,Action|Adventure|Casual|RPG,Action|Adventure|Casual|Simulation|Sports,partial,0.5000,3,2,1,Adventure|Casual|Simulation,partial,0.4000,2,1,2,Casual|Simulation|Sports,partial,0.1667,1,2,3
3136490_0,Simulation|Strategy,Action|Adventure|Racing|Simulation,partial,0.2000,1,3,1,Action|Strategy,partial,0.3333,1,1,1,Action|Strategy,partial,0.3333,1,1,1
3136490_1,Simulation|Strategy,Action|Adventure|RPG,wrong,0.0000,0,3,2,Action|Strategy,partial,0.3333,1,1,1,Action|Strategy,partial,0.3333,1,1,1
313660_0,Simulation|Strategy,Adventure|Casual|Simulation|Strategy,partial,0.5000,2,2,0,Strategy,partial,0.5000,1,0,1,Strategy,partial,0.5000,1,0,1
313660_1,Simulation|Strategy,Action|Adventure|Casual|Strategy,partial,0.2000,1,3,1,Strategy,partial,0.5000,1,0,1,Strategy,partial,0.5000,1,0,1
3138570_0,Adventure,Action|Adventure|Simulation,partial,0.3333,1,2,0,Action|Casual,wrong,0.0000,0,2,1,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0
3138570_1,Adventure,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Casual,wrong,0.0000,0,2,1,Action|Casual,wrong,0.0000,0,2,1
3139510_0,Action|Casual,Adventure|Casual,partial,0.3333,1,1,1,Action|Casual,exact,1.0000,2,0,0,Action|Casual,exact,1.0000,2,0,0
3139510_1,Action|Casual,Adventure|Casual|Simulation,partial,0.2500,1,2,1,Action|Casual,exact,1.0000,2,0,0,Action|Casual,exact,1.0000,2,0,0
3143190_0,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action,exact,1.0000,1,0,0,Action|Casual,partial,0.5000,1,1,0
3143190_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action,exact,1.0000,1,0,0,Action|Casual,partial,0.5000,1,1,0
3151340_0,Adventure|Casual,Adventure|RPG,partial,0.3333,1,1,1,Adventure|Casual,exact,1.0000,2,0,0,Adventure|Casual,exact,1.0000,2,0,0
3151340_1,Adventure|Casual,Action|Adventure|Casual,partial,0.6667,2,1,0,Adventure|Casual,exact,1.0000,2,0,0,Adventure|Casual,exact,1.0000,2,0,0
3152970_0,Action|Adventure|Casual|Racing,Action|Adventure|Casual,partial,0.7500,3,0,1,Action|Adventure|Casual,partial,0.7500,3,0,1,Action|Casual,partial,0.5000,2,0,2
3152970_1,Action|Adventure|Casual|Racing,Action|Adventure|Casual|Simulation,partial,0.6000,3,1,1,Action|Adventure|Casual,partial,0.7500,3,0,1,Action|Adventure|Casual,partial,0.7500,3,0,1
3159570_0,Action|Adventure|Casual,Action|Adventure|Casual|Simulation,partial,0.7500,3,1,0,Action|Adventure|RPG|Simulation|Strategy,partial,0.3333,2,3,1,Action|Casual|Strategy,partial,0.5000,2,1,1
3159570_1,Action|Adventure|Casual,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Adventure|RPG|Simulation|Strategy,partial,0.3333,2,3,1,Action|Casual|RPG,partial,0.5000,2,1,1
3159960_0,RPG,Adventure|Casual|RPG,partial,0.3333,1,2,0,Adventure|Casual|RPG,partial,0.3333,1,2,0,Adventure|Casual|RPG,partial,0.3333,1,2,0
3159960_1,RPG,Action|Adventure|Casual|Simulation,wrong,0.0000,0,4,1,Adventure|Casual|RPG,partial,0.3333,1,2,0,Adventure|Casual|RPG,partial,0.3333,1,2,0
3163790_0,Casual|Simulation|Strategy,Action|Casual,partial,0.2500,1,1,2,Casual|Simulation,partial,0.6667,2,0,1,Casual|Simulation,partial,0.6667,2,0,1
3163790_1,Casual|Simulation|Strategy,Action|Casual|Simulation|Strategy,partial,0.7500,3,1,0,Casual|Simulation,partial,0.6667,2,0,1,Casual|Simulation,partial,0.6667,2,0,1
3167480_0,Casual,Adventure|Casual|Simulation,partial,0.3333,1,2,0,Casual,exact,1.0000,1,0,0,Casual|Strategy,partial,0.5000,1,1,0
3179450_0,Action|Adventure|Sports|Strategy,Action|Adventure|Casual|RPG|Strategy,partial,0.5000,3,2,1,Action|Adventure|Casual,partial,0.4000,2,1,2,Action|Adventure|Casual|RPG,partial,0.3333,2,2,2
3179450_1,Action|Adventure|Sports|Strategy,Action|Adventure|Casual|Racing,partial,0.3333,2,2,2,Action|Adventure|Casual,partial,0.4000,2,1,2,Action|Adventure|Casual|Racing,partial,0.3333,2,2,2
3180310_0,Adventure|Casual|Racing|Sports|Strategy,Action|Adventure|Casual,partial,0.3333,2,1,3,Action|Casual,partial,0.1667,1,1,4,Action|Casual,partial,0.1667,1,1,4
3180310_1,Adventure|Casual|Racing|Sports|Strategy,Action|Casual|Racing|Simulation|Sports,partial,0.4286,3,2,2,Action|Casual,partial,0.1667,1,1,4,Action|Casual|Racing|Sports,partial,0.5000,3,1,2
3181290_0,Action|Adventure|RPG,Action|Adventure|Casual,partial,0.5000,2,1,1,Action|Adventure|RPG,exact,1.0000,3,0,0,Action|Adventure|RPG,exact,1.0000,3,0,0
3181290_1,Action|Adventure|RPG,Action|Casual,partial,0.2500,1,1,2,Action|Adventure|RPG,exact,1.0000,3,0,0,Action|Adventure|RPG,exact,1.0000,3,0,0
3186790_0,Strategy,Adventure|Casual|Strategy,partial,0.3333,1,2,0,Casual|Strategy,partial,0.5000,1,1,0,Casual|Strategy,partial,0.5000,1,1,0
3186790_1,Strategy,Casual|Simulation|Strategy,partial,0.3333,1,2,0,Casual|Strategy,partial,0.5000,1,1,0,Casual|Strategy,partial,0.5000,1,1,0
3196780_0,Action|Adventure|Casual,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Casual,partial,0.6667,2,0,1
3196780_1,Action|Adventure|Casual,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure|Casual,exact,1.0000,3,0,0,Action|Adventure|Casual,exact,1.0000,3,0,0
3197730_0,Casual,Action|Adventure|RPG|Strategy,wrong,0.0000,0,4,1,Adventure|Casual|Simulation|Sports,partial,0.2500,1,3,0,Casual|Simulation|Sports,partial,0.3333,1,2,0
3197730_1,Casual,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0,Adventure|Casual|Simulation|Sports,partial,0.2500,1,3,0,Casual|Simulation,partial,0.5000,1,1,0
3205410_0,Simulation|Sports|Strategy,Action|Casual|Racing|Simulation,partial,0.1667,1,3,2,Sports|Strategy,partial,0.6667,2,0,1,Casual|Simulation|Sports|Strategy,partial,0.7500,3,1,0
3205410_1,Simulation|Sports|Strategy,Action|Casual,wrong,0.0000,0,2,3,Sports|Strategy,partial,0.6667,2,0,1,Casual|Sports|Strategy,partial,0.5000,2,1,1
320_0,Action,Action|Adventure,partial,0.5000,1,1,0,Action,exact,1.0000,1,0,0,Action,exact,1.0000,1,0,0
